longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005,SAFIELD006,SAFIELD007,SAFIELD008,SAFIELD009,SAFIELD010
139.0505072,37.92238552,1539,クロスパルにいがた,礎町通３ノ町2086番地,025-224-2088, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中央区,屋内,中央区,9326916,1241,32410
139.053638,37.9131951,1540,総合福祉会館,八千代１－３－１,025-248-7161, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中央区,屋内,中央区,9326915,1134,32110
139.0421634,37.91505813,1541,白山コミュニティハウス,本町通１番町168－２,025-222-8867, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中央区,屋内,中央区,9326914,100,32310
139.0558374,37.90453374,1542,北越高等学校,米山５丁目１２－１,025-245-5681,025-247-5680,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中央区,屋内,中央区,9326913,1173,31590
139.0744572,37.89696403,1770,高志中等教育学校,高志１丁目15番１号,025-286-6911,025-286-6979,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,中央区,5549259,2675,31530
139.0890343,37.89855744,1773,石山中学校,東明６丁目２番地,025-286-3279,025-286-5379,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,東区,5549255,2218,21340
139.0823881,37.90417902,1774,江南小学校,江南５丁目１番１号,025-286-2895,025-286-2896,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,東区,5549254,1591,21120
139.0797005,37.89249601,1775,桜が丘小学校,姥ヶ山６丁目１番21号,025-286-2955,025-286-2956,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,石山地区,屋内,中央区,5549253,1763,31200
139.0603052,37.90485152,1783,駅南コミュニティセンター,米山４丁目12-20,025-246-6647, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549245,516,31720
139.0435967,37.90861389,1785,新潟南高等学校,上所１丁目３番１号,025-247-3331, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,中央区,5549243,912,31560
